Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
    DUV    ; Porto - Bitrigrama ;                         Porto - Nome                          ; Embarcacao - IMO ; Embarcacao - Inscricao ;       Embarcacao - Nome        ; Tripulantes - Embarque ; Tripulantes - Transito ; Tripulantes - Desembarque ; Tripulantes - Total ; Passageiros - Embarque ; Passageiros - Transito ; Passageiros - Desembarque ; Passageiros - Total ;                                                                                  Estadia - Motivos Atracacao                                                                                  ; Estadia - Chegada no Porto ;  Estadia - Atracacao   ; Estadia - Desatracacao ; Estadia - Saida do Porto ; Porto Origem - Bitrigrama ;                   Porto Origem - Nome                   ; Porto Destino - Bitrigrama ;                  Porto Destino - Nome                   
 323132021 ; BRVDC              ; VILA DO CONDE                                                 ;          9709219 ;                        ; CMA CGM SAINT LAURENT          ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-13 12:20:00-03     ; 2021-09-13 12:20:00-03 ; 2021-09-14 10:15:00-03 ; 2021-09-14 10:15:00-03   ; TTPOS                     ; PORT OF SPAIN (PORT-OF-SPAIN)                           ; BRFOR                      ; FORTALEZA (MUCURIPE)
 323142021 ; BRFOR              ; FORTALEZA (MUCURIPE)                                          ;          9709219 ;                        ; CMA CGM SAINT LAURENT          ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-16 10:00:00-03     ; 2021-09-16 10:00:00-03 ; 2021-09-17 19:00:00-03 ; 2021-09-17 19:00:00-03   ; BRVDC                     ; VILA DO CONDE                                           ; BRNAT                      ; NATAL
 323182021 ; BRMAO006           ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM             ;          9283227 ;                        ; MONTE SARMIENTO                ;                      0 ;                     21 ;                         0 ;                  21 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-13 00:12:00-03     ; 2021-09-13 00:12:00-03 ; 2021-09-16 18:37:00-03 ; 2021-09-16 18:37:00-03   ; BRPEC                     ; PECEM                                                   ; BRSSZ                      ; SANTOS
 323202021 ; BRPEC              ; PECEM                                                         ;          9625396 ;                        ; VICENTE PINZON                 ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-14 11:20:00-03     ; 2021-09-14 16:24:00-03 ; 2021-09-15 07:34:00-03 ; 2021-09-15 07:34:00-03   ; BRSUA                     ; SUAPE                                                   ; BRMAO006                   ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM
 323212021 ; BRMAO006           ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM             ;          9625396 ;                        ; VICENTE PINZON                 ;                      0 ;                     20 ;                         0 ;                  20 ;                      2 ;                      0 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-20 07:25:00-03     ; 2021-09-20 07:25:00-03 ; 2021-09-23 07:25:00-03 ; 2021-09-23 07:25:00-03   ; BRPEC                     ; PECEM                                                   ; BRPEC                      ; PECEM
 323222021 ; BRPEC              ; PECEM                                                         ;          9625396 ;                        ; VICENTE PINZON                 ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-27 05:13:00-03     ; 2021-09-27 05:13:00-03 ; 2021-09-27 23:32:00-03 ; 2021-09-27 23:32:00-03   ; BRMAO006                  ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM       ; BRSSZ                      ; SANTOS
 323282021 ; BRSSZ              ; SANTOS                                                        ;          9697014 ;                        ; MAERSK BERMUDA                 ;                      0 ;                     23 ;                         0 ;                  23 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-03 15:55:00-03     ; 2021-09-03 15:55:00-03 ; 2021-09-04 10:10:00-03 ; 2021-09-04 10:10:00-03   ; UYMVD                     ; MONTEVIDEU                                              ; BRIOA001                   ; TERMINAL DE ITAPOA - SC 
 323292021 ; BRIOA001           ; ITAPOA - SC                                                   ;          9697014 ;                        ; MAERSK BERMUDA                 ;                      0 ;                     23 ;                         0 ;                  23 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-05 14:30:00-03     ; 2021-09-05 14:30:00-03 ; 2021-09-06 02:18:00-03 ; 2021-09-06 02:18:00-03   ; BRSSZ                     ; SANTOS                                                  ; ARZAE                      ; ZARATE
 323602021 ; BRFOR              ; FORTALEZA (MUCURIPE)                                          ;          9845673 ;                        ; CMA CGM SINNAMARY              ;                      0 ;                     28 ;                         0 ;                  28 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-09 21:15:00-03     ; 2021-09-09 21:15:00-03 ; 2021-09-10 18:05:00-03 ; 2021-09-10 18:05:00-03   ; BRVDC                     ; VILA DO CONDE                                           ; BRNAT                      ; NATAL
 323932021 ; BRIGI              ; ITAGUAÍ                                                       ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-02 00:30:00-03     ; 2021-09-02 00:30:00-03 ; 2021-09-02 14:30:00-03 ; 2021-09-02 14:30:00-03   ; BRSSA                     ; SALVADOR                                                ; BRSSZ                      ; SANTOS
 323942021 ; BRSSZ              ; SANTOS                                                        ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-03 02:00:00-03     ; 2021-09-03 10:20:00-03 ; 2021-09-04 01:00:00-03 ; 2021-09-04 01:00:00-03   ; BRIGI                     ; ITAGUAÍ                                                 ; BRIBB                      ; IMBITUBA
 323952021 ; BRRIG              ; RIO GRANDE                                                    ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-06 06:40:00-03     ; 2021-09-06 06:40:00-03 ; 2021-09-07 02:00:00-03 ; 2021-09-07 02:00:00-03   ; BRIBB                     ; IMBITUBA                                                ; BRIOA001                   ; TERMINAL DE ITAPOA - SC 
 323962021 ; BRIOA001           ; ITAPOA - SC                                                   ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-08 15:12:00-03     ; 2021-09-08 15:12:00-03 ; 2021-09-09 17:18:00-03 ; 2021-09-09 17:18:00-03   ; BRRIG                     ; RIO GRANDE                                              ; BRSSA                      ; SALVADOR
 323972021 ; BRSSA              ; SALVADOR                                                      ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-12 16:05:00-03     ; 2021-09-12 16:05:00-03 ; 2021-09-13 02:18:00-03 ; 2021-09-13 02:18:00-03   ; BRIOA001                  ; TERMINAL DE ITAPOA - SC                                 ; BRSUA                      ; SUAPE
 323982021 ; BRSUA              ; SUAPE                                                         ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-13 23:05:00-03     ; 2021-09-13 23:05:00-03 ; 2021-09-14 14:20:00-03 ; 2021-09-14 14:20:00-03   ; BRSSA                     ; SALVADOR                                                ; BRPEC                      ; PECEM
 323992021 ; BRPEC              ; PECEM                                                         ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-16 04:57:00-03     ; 2021-09-16 04:57:00-03 ; 2021-09-17 00:11:00-03 ; 2021-09-17 00:11:00-03   ; BRSUA                     ; SUAPE                                                   ; BRSUA                      ; SUAPE
 324002021 ; BRSUA              ; SUAPE                                                         ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-18 05:30:00-03     ; 2021-09-18 05:30:00-03 ; 2021-09-18 23:09:00-03 ; 2021-09-18 23:09:00-03   ; BRPEC                     ; PECEM                                                   ; BRSSA                      ; SALVADOR
 324012021 ; BRSSA              ; SALVADOR                                                      ;          9603219 ;                        ; PEDRO ALVARES CABRAL           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-20 02:35:00-03     ; 2021-09-20 02:35:00-03 ; 2021-09-20 12:42:00-03 ; 2021-09-20 12:42:00-03   ; BRSUA                     ; SUAPE                                                   ; BRIGI                      ; ITAGUAÍ
 324022021 ; BRPEC              ; PECEM                                                         ;          9292137 ;                        ; ALIANÇA LEBLON                 ;                      0 ;                     19 ;                         0 ;                  19 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-04 14:47:00-03     ; 2021-09-04 14:47:00-03 ; 2021-09-05 11:34:00-03 ; 2021-09-05 11:34:00-03   ; BRIQI                     ; ITAQUI                                                  ; BRIQI                      ; ITAQUI
 324042021 ; BRIQI              ; ITAQUI                                                        ;          9292137 ;                        ; ALIANÇA LEBLON                 ;                      0 ;                     19 ;                         0 ;                  19 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-06 15:02:00-03     ; 2021-09-06 15:02:00-03 ; 2021-09-07 05:40:00-03 ; 2021-09-07 05:40:00-03   ; BRVDC                     ; VILA DO CONDE                                           ; BRVDC                      ; VILA DO CONDE
 324062021 ; BRVDC              ; VILA DO CONDE                                                 ;          9292137 ;                        ; ALIANÇA LEBLON                 ;                      1 ;                     18 ;                         1 ;                  20 ;                      0 ;                      0 ;                         2 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-09 19:14:00-03     ; 2021-09-09 19:14:00-03 ; 2021-09-11 15:22:00-03 ; 2021-09-11 15:22:00-03   ; BRIQI                     ; ITAQUI                                                  ; BRIQI                      ; ITAQUI
 324152021 ; BRSSZ              ; SANTOS                                                        ;          9526978 ;                        ; MAERSK LABERINTO               ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-06 07:00:00-03     ; 2021-09-06 14:10:00-03 ; 2021-09-07 14:30:00-03 ; 2021-09-07 14:30:00-03   ; BRITJ                     ; ITAJAÍ                                                  ; BRIGI                      ; ITAGUAÍ
 324162021 ; BRIGI              ; ITAGUAÍ                                                       ;          9526978 ;                        ; MAERSK LABERINTO               ;                      0 ;                     25 ;                         0 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-08 06:00:00-03     ; 2021-09-08 06:00:00-03 ; 2021-09-08 16:23:00-03 ; 2021-09-08 16:23:00-03   ; BRSSZ                     ; SANTOS                                                  ; ESALG                      ; ALGECIRAS
 324182021 ; BRMAO006           ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM             ;          9443023 ;                        ; EXPRESS BRAZIL                 ;                      0 ;                     21 ;                         0 ;                  21 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-30 08:05:00-03     ; 2021-09-30 08:05:00-03 ; 2021-10-02 15:06:00-03 ; 2021-10-02 15:06:00-03   ; BRMCP                     ; SANTANA/MACAPA                                          ; BRMCP                      ; SANTANA/MACAPA
 324212021 ; BRSSZ              ; SANTOS                                                        ;          9701293 ;                        ; Kalamata Trader                ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-29 20:15:00-03     ; 2021-09-29 20:15:00-03 ; 2021-09-30 17:45:00-03 ; 2021-09-30 17:45:00-03   ; BRFOR                     ; FORTALEZA (MUCURIPE)                                    ; BRNVT001                   ; PORTONAVE - NAVEGANTES - SC
 324232021 ; BRRIO              ; RIO DE JANEIRO                                                ;          9636034 ;                        ; ORYX                           ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Off-shore                                                                                                                                                                                     ; 2021-09-29 09:30:00-03     ; 2021-09-29 09:30:00-03 ; 2021-10-08 10:40:00-03 ; 2021-10-08 10:40:00-03   ; BRRIO                     ; RIO DE JANEIRO                                          ; BRMEA001                   ; TERMINAL PETROBRÁS - MACAÉ - RJ
 324442021 ; BRSUA              ; SUAPE                                                         ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      3 ;                     19 ;                         3 ;                  25 ;                      0 ;                      3 ;                         0 ;                   3 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-02 03:37:00-03     ; 2021-09-02 03:37:00-03 ; 2021-09-02 20:10:00-03 ; 2021-09-02 20:10:00-03   ; BRIGI                     ; ITAGUAÍ                                                 ; BRPEC                      ; PECEM
 324462021 ; BRPEC              ; PECEM                                                         ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      1 ;                     22 ;                         0 ;                  23 ;                      0 ;                      1 ;                         0 ;                   1 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-04 05:32:00-03     ; 2021-09-04 05:32:00-03 ; 2021-09-04 12:58:00-03 ; 2021-09-04 12:58:00-03   ; BRSUA                     ; SUAPE                                                   ; BRMAO006                   ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM
 324472021 ; BRMAO006           ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM             ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      0 ;                     23 ;                         0 ;                  23 ;                      0 ;                      1 ;                         0 ;                   1 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-09 16:52:00-03     ; 2021-09-09 16:52:00-03 ; 2021-09-12 07:00:00-03 ; 2021-09-12 07:00:00-03   ; BRPEC                     ; PECEM                                                   ; BRSUA                      ; SUAPE
 324482021 ; BRSUA              ; SUAPE                                                         ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      0 ;                     22 ;                         1 ;                  23 ;                      1 ;                      0 ;                         1 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-17 18:03:00-03     ; 2021-09-17 18:03:00-03 ; 2021-09-18 13:37:00-03 ; 2021-09-18 13:37:00-03   ; BRMAO006                  ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM       ; BRSSZ                      ; SANTOS
 324492021 ; BRSSZ              ; SANTOS                                                        ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      1 ;                         0 ;                   1 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-21 18:00:00-03     ; 2021-09-22 00:55:00-03 ; 2021-09-22 20:45:00-03 ; 2021-09-22 20:45:00-03   ; BRSUA                     ; SUAPE                                                   ; BRITJ                      ; ITAJAÍ
 324502021 ; BRITJ              ; ITAJAÍ                                                        ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      1 ;                     21 ;                         1 ;                  23 ;                      0 ;                      0 ;                         1 ;                   1 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-23 11:10:00-03     ; 2021-09-23 13:15:00-03 ; 2021-09-24 07:40:00-03 ; 2021-09-24 07:40:00-03   ; BRSSZ                     ; SANTOS                                                  ; BRPNG                      ; PARANAGUA
 324512021 ; BRPNG              ; PARANAGUA                                                     ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-25 18:51:00-03     ; 2021-09-25 18:51:00-03 ; 2021-09-26 01:50:00-03 ; 2021-09-26 01:50:00-03   ; BRITJ                     ; ITAJAÍ                                                  ; BRIGI                      ; ITAGUAÍ
 324522021 ; BRIGI              ; ITAGUAÍ                                                       ;          9356141 ;                        ; MERCOSUL SUAPE                 ;                      3 ;                     19 ;                         3 ;                  25 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-26 21:15:00-03     ; 2021-09-26 21:15:00-03 ; 2021-09-27 00:55:00-03 ; 2021-09-27 00:55:00-03   ; BRPNG                     ; PARANAGUA                                               ; BRSUA                      ; SUAPE
 324532021 ; BRITJ              ; ITAJAÍ                                                        ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-03 12:30:00-03     ; 2021-09-03 16:30:00-03 ; 2021-09-04 03:05:00-03 ; 2021-09-04 03:05:00-03   ; BRSSZ                     ; SANTOS                                                  ; BRIGI                      ; ITAGUAÍ
 324552021 ; BRIGI              ; ITAGUAÍ                                                       ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                     11 ;                     11 ;                        11 ;                  33 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-05 17:30:00-03     ; 2021-09-05 17:30:00-03 ; 2021-09-06 00:52:00-03 ; 2021-09-06 00:52:00-03   ; BRITJ                     ; ITAJAÍ                                                  ; BRSUA                      ; SUAPE
 324562021 ; BRSUA              ; SUAPE                                                         ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                      4 ;                     18 ;                         4 ;                  26 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-09 02:40:00-03     ; 2021-09-09 02:40:00-03 ; 2021-09-09 14:20:00-03 ; 2021-09-09 14:20:00-03   ; BRIGI                     ; ITAGUAÍ                                                 ; BRPEC                      ; PECEM
 324572021 ; BRPEC              ; PECEM                                                         ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-11 05:32:00-03     ; 2021-09-11 05:32:00-03 ; 2021-09-11 13:40:00-03 ; 2021-09-11 13:40:00-03   ; BRSUA                     ; SUAPE                                                   ; BRMAO006                   ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM
 324582021 ; BRMAO006           ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM             ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                      2 ;                     21 ;                         1 ;                  24 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-16 14:55:00-03     ; 2021-09-16 14:55:00-03 ; 2021-09-18 23:25:00-03 ; 2021-09-18 23:25:00-03   ; BRPEC                     ; PECEM                                                   ; BRSUA                      ; SUAPE
 324592021 ; BRSUA              ; SUAPE                                                         ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                      2 ;                     21 ;                         2 ;                  25 ;                      0 ;                      1 ;                         0 ;                   1 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-24 15:33:00-03     ; 2021-09-24 15:33:00-03 ; 2021-09-25 04:01:00-03 ; 2021-09-25 04:01:00-03   ; BRMAO006                  ; CHIBATÃO NAVEGAÇÃO E COMÉRCIO LTDA. - MANAUS - AM       ; BRSSZ                      ; SANTOS
 324602021 ; BRSSZ              ; SANTOS                                                        ;          9697002 ; 001-145172-6           ; MERCOSUL ITAJAI                ;                      1 ;                     23 ;                         0 ;                  24 ;                      0 ;                      1 ;                         0 ;                   1 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-28 16:40:00-03     ; 2021-09-28 18:55:00-03 ; 2021-09-29 17:10:00-03 ; 2021-09-29 17:10:00-03   ; BRSUA                     ; SUAPE                                                   ; BRITJ                      ; ITAJAÍ
 324612021 ; BRRIG              ; RIO GRANDE                                                    ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     24 ;                         0 ;                  24 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-03 03:30:00-03     ; 2021-09-03 03:30:00-03 ; 2021-09-03 17:50:00-03 ; 2021-09-03 17:50:00-03   ; UYMVD                     ; MONTEVIDEU                                              ; BRITJ                      ; ITAJAÍ
 324622021 ; BRITJ              ; ITAJAÍ                                                        ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     23 ;                         0 ;                  23 ;                      6 ;                      0 ;                         0 ;                   6 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-05 08:29:00-03     ; 2021-09-05 09:40:00-03 ; 2021-09-06 08:50:00-03 ; 2021-09-06 08:50:00-03   ; BRRIG                     ; RIO GRANDE                                              ; BRSSZ                      ; SANTOS
 324632021 ; BRSSZ              ; SANTOS                                                        ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     24 ;                         0 ;                  24 ;                      0 ;                      6 ;                         0 ;                   6 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-07 00:00:00-03     ; 2021-09-07 01:06:00-03 ; 2021-09-07 15:05:00-03 ; 2021-09-07 15:05:00-03   ; BRITJ                     ; ITAJAÍ                                                  ; BRSUA                      ; SUAPE
 324642021 ; BRSUA              ; SUAPE                                                         ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      8 ;                     14 ;                        10 ;                  32 ;                      0 ;                      6 ;                         0 ;                   6 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-11 19:45:00-03     ; 2021-09-11 19:45:00-03 ; 2021-09-12 17:12:00-03 ; 2021-09-12 17:12:00-03   ; BRSSZ                     ; SANTOS                                                  ; BRPEC                      ; PECEM
 324652021 ; BRPEC              ; PECEM                                                         ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      0 ;                         6 ;                   6 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-14 01:13:00-03     ; 2021-09-14 01:13:00-03 ; 2021-09-14 17:46:00-03 ; 2021-09-14 17:46:00-03   ; BRSUA                     ; SUAPE                                                   ; BRSSA                      ; SALVADOR
 324662021 ; BRSSA              ; SALVADOR                                                      ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     22 ;                         0 ;                  22 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-17 03:40:00-03     ; 2021-09-17 03:40:00-03 ; 2021-09-17 17:40:00-03 ; 2021-09-17 17:40:00-03   ; BRPEC                     ; PECEM                                                   ; BRSSZ                      ; SANTOS
 324672021 ; BRSSZ              ; SANTOS                                                        ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     21 ;                         1 ;                  22 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-21 02:40:00-03     ; 2021-09-21 14:20:00-03 ; 2021-09-22 10:05:00-03 ; 2021-09-22 10:05:00-03   ; BRSSA                     ; SALVADOR                                                ; BRITJ                      ; ITAJAÍ
 324682021 ; BRITJ              ; ITAJAÍ                                                        ;          9234135 ;                        ; MERCOSUL GUARANI               ;                      0 ;                     21 ;                         0 ;                  21 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-23 04:00:00-03     ; 2021-09-23 09:25:00-03 ; 2021-09-23 19:20:00-03 ; 2021-09-23 19:20:00-03   ; BRSSZ                     ; SANTOS                                                  ; BRRIG                      ; RIO GRANDE
 324742021 ; BRSSZ              ; SANTOS                                                        ;          9726566 ;                        ; TD TOKYO                       ;                      5 ;                     14 ;                         4 ;                  23 ;                      0 ;                      0 ;                         0 ;                   0 ; Descarga                                                                                                                                                                                      ; 2021-08-11 03:45:00-03     ; 2021-08-14 15:25:00-03 ; 2021-09-06 13:40:00-03 ; 2021-09-06 13:40:00-03   ; CASJF                     ; ST JONHS                                                ; BRVIX014                   ; TERMINAL PRIVATIVO E DE USO MISTO PRAIA MOLE 
 324832021 ; BRIGI              ; ITAGUAÍ                                                       ;          9602875 ; 0011434341             ; SEBASTIÃO CABOTO               ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-08 20:46:00-03     ; 2021-09-08 20:46:00-03 ; 2021-09-09 05:00:00-03 ; 2021-09-09 05:00:00-03   ; BRSSA                     ; SALVADOR                                                ; BRSSZ                      ; SANTOS
 324842021 ; BRSSZ              ; SANTOS                                                        ;          9602875 ; 0011434341             ; SEBASTIÃO CABOTO               ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      2 ;                         0 ;                   2 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-09 20:25:00-03     ; 2021-09-09 20:25:00-03 ; 2021-09-10 14:50:00-03 ; 2021-09-10 14:50:00-03   ; BRIGI                     ; ITAGUAÍ                                                 ; BRIBB                      ; IMBITUBA
 324852021 ; BRRIG              ; RIO GRANDE                                                    ;          9602875 ; 0011434341             ; SEBASTIÃO CABOTO               ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-13 06:00:00-03     ; 2021-09-13 06:00:00-03 ; 2021-09-13 18:25:00-03 ; 2021-09-13 18:25:00-03   ; BRIBB                     ; IMBITUBA                                                ; BRIOA001                   ; TERMINAL DE ITAPOA - SC 
 324862021 ; BRIOA001           ; ITAPOA - SC                                                   ;          9602875 ; 0011434341             ; SEBASTIÃO CABOTO               ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-15 10:18:00-03     ; 2021-09-15 10:18:00-03 ; 2021-09-16 19:42:00-03 ; 2021-09-16 19:42:00-03   ; BRRIG                     ; RIO GRANDE                                              ; BRSSA                      ; SALVADOR
 324882021 ; BRSSA              ; SALVADOR                                                      ;          9602875 ; 0011434341             ; SEBASTIÃO CABOTO               ;                      0 ;                     20 ;                         0 ;                  20 ;                      0 ;                      0 ;                         0 ;                   0 ; Carga e Descarga                                                                                                                                                                              ; 2021-09-19 17:00:00-03     ; 2021-09-19 17:00:00-03 ; 2021-09-19 23:40:00-03 ; 2021-09-19 23:40:00-03   ; BRIOA001                  ; TERMINAL DE ITAPOA - SC                                 ; BRSUA                      ; SUAPE
